datetime,Open,High,Low,Close,Volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,pivothigh,pivotlow,break_pivot_high,break_pivot_low,pivot_high_change,pivot_low_change,rebreak_high,rebreak_low,Equity
2024-05-20 16:00:00,67382.1,70120.0,67344.9,69996.4,129693.909,2024-05-20 19:59:59.999,8910053961.7999,1525517.0,70913.364,4873031498.3575,0,67170.0,19750.0,1,0,0,0,1,0,135834.41672000004
2024-05-20 20:00:00,69996.5,71674.6,68900.0,71466.5,103299.07,2024-05-20 23:59:59.999,7247500462.4994,1347980.0,53681.582,3765848789.3945,0,67170.0,19750.0,1,0,0,0,0,0,135834.41672000004
2024-05-21 00:00:00,71466.5,72132.8,70740.8,71323.8,63389.213,2024-05-21 03:59:59.999,4519595740.0806,854780.0,31000.278,2210668709.3384,0,67170.0,19750.0,1,0,0,0,0,0,135834.41672000004
2024-05-21 04:00:00,71323.7,71462.0,70858.4,70926.4,25693.491,2024-05-21 07:59:59.999,1827544767.6907,396809.0,12586.227,895286935.8143,0,67170.0,19750.0,1,0,0,0,0,0,135834.41672000004
2024-05-21 08:00:00,70926.3,71498.6,70900.2,71163.0,30042.772,2024-05-21 11:59:59.999,2137995733.7425,450526.0,15504.688,1103400950.7684,0,67170.0,19750.0,1,0,0,0,0,0,135834.41672000004
2024-05-21 12:00:00,71163.0,71487.6,69722.0,69874.9,75217.839,2024-05-21 15:59:59.999,5320135424.2072,933496.0,35054.145,2479516310.4417,0,67170.0,19750.0,1,0,0,0,0,0,135834.41672000004
2024-05-21 16:00:00,69874.8,70300.0,69165.6,69317.7,46218.311,2024-05-21 19:59:59.999,3224188460.2428,702722.0,22604.269,1577532286.4847,0,67170.0,19750.0,1,0,0,0,0,0,135834.41672000004
2024-05-21 20:00:00,69319.2,70393.2,69269.1,70168.8,23112.701,2024-05-21 23:59:59.999,1616171664.2712,433109.0,11289.59,789440235.1853,0,67170.0,19750.0,1,0,0,0,0,0,135834.41672000004
2024-05-22 00:00:00,70168.7,70423.2,69868.1,70002.0,19590.336,2024-05-22 03:59:59.999,1373849815.5987,334463.0,9584.319,672228715.0563,0,67170.0,19750.0,1,0,0,0,0,0,135834.41672000004
2024-05-22 04:00:00,70001.9,70137.7,69242.0,69759.6,29964.805,2024-05-22 07:59:59.999,2089400848.8004,451112.0,15050.975,1049620682.7427,0,67170.0,19750.0,1,0,0,0,0,0,135834.41672000004
2024-05-22 08:00:00,69759.6,70321.8,69680.0,69770.3,21713.431,2024-05-22 11:59:59.999,1521152308.8726,360837.0,10756.226,753639344.0589,0,67170.0,19750.0,1,0,0,0,0,0,135834.41672000004
2024-05-22 12:00:00,69770.3,70642.8,69466.7,70485.7,52886.213,2024-05-22 15:59:59.999,3699226080.7164,715558.0,27811.514,1945570650.8605,0,71466.5,19750.0,0,0,1,0,0,0,136253.47567000004
2024-05-22 16:00:00,70485.7,70715.4,69241.5,69668.0,41621.447,2024-05-22 19:59:59.999,2908637050.935,585702.0,19737.592,1379511536.971,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-22 20:00:00,69668.0,69999.0,68736.8,69219.1,28384.262,2024-05-22 23:59:59.999,1968717836.4316,443684.0,13840.593,960169245.3142,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-23 00:00:00,69219.2,69670.1,69219.1,69483.2,16149.719,2024-05-23 03:59:59.999,1122209771.8259,280128.0,7533.07,523432135.827,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-23 04:00:00,69483.2,69900.0,69371.6,69770.6,16494.618,2024-05-23 07:59:59.999,1148026283.5438,259251.0,8204.357,571099026.4155,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-23 08:00:00,69770.6,70100.0,69561.8,70019.5,24326.937,2024-05-23 11:59:59.999,1698728247.139,349933.0,12256.29,855969424.3801,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-23 12:00:00,70019.4,70133.3,67612.8,68103.0,114331.673,2024-05-23 15:59:59.999,7834326526.4877,1206894.0,56493.861,3870175739.1969,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-23 16:00:00,68102.9,68199.0,66763.9,67239.0,54734.54,2024-05-23 19:59:59.999,3692954722.28,743046.0,26367.992,1778914880.447,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-23 20:00:00,67239.1,68388.0,66156.6,67999.9,74056.135,2024-05-23 23:59:59.999,5000257606.7863,956805.0,36807.778,2485997829.1936,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-24 00:00:00,67999.9,68042.9,67651.7,67905.8,18229.102,2024-05-24 03:59:59.999,1237066654.8158,294301.0,8592.149,583030753.8903,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-24 04:00:00,67905.8,67944.2,66850.0,67191.2,36724.606,2024-05-24 07:59:59.999,2472257726.9517,483056.0,17449.954,1174677745.9317,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-24 08:00:00,67191.2,67540.5,66639.0,67383.4,25954.913,2024-05-24 11:59:59.999,1743930050.6752,359207.0,13122.491,881845536.6666,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-24 12:00:00,67383.3,68445.0,66952.6,68340.2,47961.276,2024-05-24 15:59:59.999,3251411001.8151,610597.0,24577.678,1666113610.8121,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-24 16:00:00,68340.3,69273.5,67950.0,69127.4,42690.151,2024-05-24 19:59:59.999,2934716570.0056,556672.0,21490.035,1477753035.8811,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-24 20:00:00,69127.3,69222.2,68535.6,68584.1,15121.034,2024-05-24 23:59:59.999,1041153674.8984,240222.0,6786.631,467369566.348,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-25 00:00:00,68584.0,68935.7,68523.7,68772.5,13021.059,2024-05-25 03:59:59.999,894669167.9228,186293.0,6858.921,471262667.8561,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-25 04:00:00,68772.6,68854.7,68633.1,68775.0,8126.279,2024-05-25 07:59:59.999,558706087.9471,142150.0,4526.392,311212798.4811,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-25 08:00:00,68775.1,69622.8,68767.0,69112.5,25426.221,2024-05-25 11:59:59.999,1760751232.896,334532.0,13442.98,930852333.1118,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-25 12:00:00,69112.4,69323.9,68844.1,68949.1,21348.654,2024-05-25 15:59:59.999,1475013194.519,294414.0,10126.772,699794394.773,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-25 16:00:00,68949.0,69287.6,68870.6,69167.0,10058.168,2024-05-25 19:59:59.999,694694859.2522,170629.0,5384.837,371923915.0727,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-25 20:00:00,69166.9,69394.6,69061.5,69314.4,7133.224,2024-05-25 23:59:59.999,493811854.7673,138838.0,3567.776,246963532.7564,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-26 00:00:00,69314.5,69339.6,68830.0,69093.2,10244.257,2024-05-26 03:59:59.999,707389394.2532,181973.0,4739.165,327253987.7966,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-26 04:00:00,69093.2,69468.9,68934.0,69359.2,9813.627,2024-05-26 07:59:59.999,679058420.0205,165905.0,5413.508,374626718.772,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-26 08:00:00,69359.2,69590.3,68980.6,69160.3,15909.255,2024-05-26 11:59:59.999,1101154746.2764,232734.0,7459.176,516350936.247,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-26 12:00:00,69160.3,69425.2,68678.5,68864.6,21942.125,2024-05-26 15:59:59.999,1515113723.8852,299255.0,10233.976,706760158.8114,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-26 16:00:00,68864.7,68987.9,68697.2,68925.4,11186.901,2024-05-26 19:59:59.999,770203109.0002,200235.0,5593.281,385093089.1313,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-26 20:00:00,68925.5,68937.5,68155.0,68524.3,14973.659,2024-05-26 23:59:59.999,1026110555.2226,234158.0,6789.479,465246470.0285,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-27 00:00:00,68524.4,69331.6,68490.1,68900.6,19327.66,2024-05-27 03:59:59.999,1334207017.2064,294001.0,10058.341,694233501.0231,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-27 04:00:00,68900.5,68935.1,68327.3,68661.1,19042.524,2024-05-27 07:59:59.999,1306573434.0612,280317.0,9100.758,624419307.6432,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-27 08:00:00,68661.0,68958.6,68268.7,68462.9,19439.727,2024-05-27 11:59:59.999,1333801577.6171,276633.0,9978.83,684787994.2197,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-27 12:00:00,68463.0,70584.9,68401.2,70421.5,55134.676,2024-05-27 15:59:59.999,3835316714.322,723501.0,29499.711,2052334824.4355,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-27 16:00:00,70421.4,70750.0,69100.0,69298.0,39677.011,2024-05-27 19:59:59.999,2780008761.0902,534665.0,18836.356,1320351265.2849,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-27 20:00:00,69297.9,69950.0,69211.8,69461.6,17669.758,2024-05-27 23:59:59.999,1229609211.3985,280291.0,9202.396,640417895.7968,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-28 00:00:00,69461.5,69628.0,67760.0,68070.0,54544.602,2024-05-28 03:59:59.999,3745356273.0267,745073.0,23687.433,1626609381.2405,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-28 04:00:00,68070.0,68153.8,67500.0,67712.0,29822.671,2024-05-28 07:59:59.999,2023227848.5623,443925.0,14679.631,996052941.1168,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-28 08:00:00,67712.1,68921.6,67602.8,68411.3,40291.196,2024-05-28 11:59:59.999,2755286127.5036,503134.0,20432.197,1397133981.2544,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-28 12:00:00,68411.3,68583.7,67550.0,68399.7,46982.297,2024-05-28 15:59:59.999,3199043406.0561,675860.0,23109.762,1573986653.7894,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-28 16:00:00,68399.8,68657.0,67273.0,68466.5,41587.464,2024-05-28 19:59:59.999,2826842530.4352,574272.0,21052.127,1431176240.6005,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-28 20:00:00,68466.4,68710.0,68162.2,68440.5,14610.21,2024-05-28 23:59:59.999,1000631664.3031,253052.0,6699.83,458917824.924,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-29 00:00:00,68440.4,68983.0,68302.8,68862.1,18567.902,2024-05-29 03:59:59.999,1275144469.1894,295948.0,9606.528,659833619.9961,0,71466.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-29 04:00:00,68862.0,68976.4,67975.5,67993.6,21732.935,2024-05-29 07:59:59.999,1489176943.343,319004.0,9705.457,665091450.4073,0,70421.5,19750.0,0,0,1,0,0,0,136253.47567000004
2024-05-29 08:00:00,67993.7,68085.2,67631.0,67816.9,25758.932,2024-05-29 11:59:59.999,1748663333.2551,419111.0,13018.727,883839361.5219,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-29 12:00:00,67816.8,68330.6,67321.7,67421.0,51076.169,2024-05-29 15:59:59.999,3463077662.8236,704242.0,24865.786,1686445034.6033,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-29 16:00:00,67421.0,67790.0,67129.0,67315.9,26538.879,2024-05-29 19:59:59.999,1790459710.5855,420379.0,13401.911,904346325.2173,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-29 20:00:00,67316.0,67882.2,67179.4,67686.7,14561.782,2024-05-29 23:59:59.999,984159505.2105,249367.0,7271.181,491475227.4375,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-30 00:00:00,67686.8,68250.0,67501.7,68156.0,18064.349,2024-05-30 03:59:59.999,1227179770.1605,278596.0,9140.604,621049815.0678,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-30 04:00:00,68156.0,68479.0,67555.0,67627.8,29978.701,2024-05-30 07:59:59.999,2038270215.164,431097.0,13934.84,947540937.2435,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-30 08:00:00,67627.9,68154.1,67167.0,67855.7,33978.605,2024-05-30 11:59:59.999,2297996118.7826,454734.0,17557.434,1187532476.9729,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-30 12:00:00,67855.8,68869.9,67792.4,68566.4,47275.223,2024-05-30 15:59:59.999,3234568978.5103,645011.0,24465.272,1673926549.8566,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-30 16:00:00,68566.4,69568.9,68412.0,68705.0,45336.979,2024-05-30 19:59:59.999,3131363762.8032,591657.0,23143.763,1598688468.4538,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-30 20:00:00,68705.0,68712.0,68068.8,68402.5,19940.042,2024-05-30 23:59:59.999,1363561651.375,296694.0,10115.482,691731463.4459,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-31 00:00:00,68402.6,68782.0,68316.0,68574.0,16008.269,2024-05-31 03:59:59.999,1097295203.5083,239710.0,7858.845,538723676.486,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-31 04:00:00,68574.0,68694.0,68124.0,68226.1,15093.349,2024-05-31 07:59:59.999,1032171548.2396,252037.0,7109.088,486142063.8381,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-31 08:00:00,68226.2,68500.0,67908.4,68387.8,23284.141,2024-05-31 11:59:59.999,1588363926.4824,365993.0,11847.338,808254299.446,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-31 12:00:00,68387.9,69080.0,67234.0,67252.7,74910.649,2024-05-31 15:59:59.999,5101819589.1773,930878.0,36142.838,2461947238.1374,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-31 16:00:00,67252.6,68059.4,66700.5,67719.9,50702.718,2024-05-31 19:59:59.999,3411774012.0207,608551.0,25211.922,1697117339.9591,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-05-31 20:00:00,67720.0,67834.4,67259.7,67577.9,15752.626,2024-05-31 23:59:59.999,1064359320.6622,236161.0,7269.91,491215850.2825,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-01 00:00:00,67577.9,67800.7,67480.0,67749.9,11203.855,2024-06-01 03:59:59.999,758067469.2164,172631.0,5224.351,353515444.4961,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-01 04:00:00,67750.0,67857.5,67608.6,67677.9,8158.758,2024-06-01 07:59:59.999,552542253.7723,138631.0,4171.748,282547951.6795,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-01 08:00:00,67677.8,67800.0,67649.8,67704.0,6444.213,2024-06-01 11:59:59.999,436440626.942,115156.0,3260.142,220810560.0777,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-01 12:00:00,67704.0,67936.0,67681.4,67728.2,9973.997,2024-06-01 15:59:59.999,676406774.1915,160261.0,5316.028,360536705.9384,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-01 16:00:00,67728.2,67867.3,67590.0,67779.7,9329.853,2024-06-01 19:59:59.999,631726706.2956,158891.0,4412.373,298794341.9513,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-01 20:00:00,67779.7,67921.3,67729.6,67799.2,5832.382,2024-06-01 23:59:59.999,395496414.1081,105898.0,2607.741,176843795.9657,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-02 00:00:00,67799.2,67951.7,67661.9,67826.1,7225.374,2024-06-02 03:59:59.999,489996079.6542,132264.0,3512.488,238223777.9022,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-02 04:00:00,67826.0,67910.0,67738.0,67743.0,4961.302,2024-06-02 07:59:59.999,336452100.6065,103205.0,2238.122,151789007.3242,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-02 08:00:00,67743.0,68367.9,67410.0,68284.1,23005.4,2024-06-02 11:59:59.999,1560527667.0168,309913.0,13006.373,882364640.4616,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-02 12:00:00,68284.0,68545.9,67824.1,68189.8,30389.939,2024-06-02 15:59:59.999,2072106919.4892,413436.0,15753.528,1074274845.4676,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-02 16:00:00,68189.8,68252.0,67296.3,67765.3,27950.08,2024-06-02 19:59:59.999,1893496716.5471,372112.0,12752.617,863941163.7175,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-02 20:00:00,67765.4,68038.7,67606.4,67805.9,8662.623,2024-06-02 23:59:59.999,587843702.5461,164358.0,4318.808,293098951.5471,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-03 00:00:00,67805.9,68848.0,67642.6,68435.9,31790.13,2024-06-03 03:59:59.999,2173656668.2006,456339.0,16576.792,1133472734.0854,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-03 04:00:00,68435.9,69255.0,68333.3,68949.9,35589.902,2024-06-03 07:59:59.999,2453138856.2061,433875.0,18971.617,1307802695.9424,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-03 08:00:00,68950.0,69385.0,68872.1,69125.5,23842.964,2024-06-03 11:59:59.999,1648725794.4309,333783.0,12087.174,835920977.3681,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-03 12:00:00,69125.5,70372.9,68554.7,69650.0,89848.981,2024-06-03 15:59:59.999,6243271823.4126,1044750.0,46080.693,3202261468.3197,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-03 16:00:00,69650.0,69752.0,68838.0,69257.2,29783.92,2024-06-03 19:59:59.999,2063088743.4595,400837.0,14872.762,1030184060.3731,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-03 20:00:00,69257.2,69553.8,68764.0,68851.4,16821.033,2024-06-03 23:59:59.999,1162653184.5837,264533.0,8205.666,567187097.8234,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-04 00:00:00,68851.3,69408.2,68659.0,69199.1,16706.647,2024-06-04 03:59:59.999,1154255766.7046,268402.0,8315.691,574578407.3163,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-04 04:00:00,69199.1,69318.4,68787.2,69054.7,18637.534,2024-06-04 07:59:59.999,1286782001.8716,247222.0,9016.652,622539780.8972,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-04 08:00:00,69054.6,69246.7,68595.5,68992.8,23575.146,2024-06-04 11:59:59.999,1623992546.7739,315785.0,11568.684,797010834.3854,0,70421.5,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-04 12:00:00,68992.8,70560.3,68882.4,70492.0,78555.551,2024-06-04 15:59:59.999,5481030225.6981,932002.0,40763.607,2844702262.8559,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-04 16:00:00,70492.1,71146.4,70117.8,70459.0,62356.225,2024-06-04 19:59:59.999,4409235636.0652,747397.0,31577.878,2233069778.785,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-04 20:00:00,70459.1,70776.3,70207.2,70580.0,16268.913,2024-06-04 23:59:59.999,1147327672.2758,241411.0,8519.203,600745312.2311,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-05 00:00:00,70580.0,71389.8,70462.8,70994.0,32305.489,2024-06-05 03:59:59.999,2291867723.2044,438091.0,16375.946,1161851776.9715,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-05 04:00:00,70994.0,71430.0,70872.4,71244.1,29151.109,2024-06-05 07:59:59.999,2073565012.1359,370260.0,14309.782,1017942197.1044,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-05 08:00:00,71244.0,71282.2,70737.4,71008.4,21436.375,2024-06-05 11:59:59.999,1521339760.018,312092.0,10611.212,753100906.2128,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-05 12:00:00,71008.4,71792.0,70423.6,71625.1,64897.043,2024-06-05 15:59:59.999,4611785000.9674,757642.0,32719.791,2325562085.5424,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-05 16:00:00,71625.2,71824.4,70909.2,71314.8,40647.493,2024-06-05 19:59:59.999,2901951019.9823,536630.0,19945.836,1423928529.7539,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-05 20:00:00,71314.8,71390.5,70711.3,71133.3,15554.525,2024-06-05 23:59:59.999,1106215290.2667,234624.0,7387.621,525460695.1105,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-06 00:00:00,71133.3,71280.0,70922.5,71087.8,11201.699,2024-06-06 03:59:59.999,796902627.2734,179054.0,5471.082,389233550.5025,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-06 04:00:00,71087.7,71144.0,70850.0,71077.3,16751.841,2024-06-06 07:59:59.999,1189070468.1638,217349.0,8584.417,609410148.9404,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-06 08:00:00,71077.2,71259.8,70912.9,71219.2,13937.128,2024-06-06 11:59:59.999,990294600.6117,213135.0,7768.563,552050861.0706,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-06 12:00:00,71219.3,71714.8,71025.1,71334.3,51402.285,2024-06-06 15:59:59.999,3667664242.2654,632632.0,25264.506,1802993897.3292,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-06 16:00:00,71334.3,71421.6,70489.2,70526.1,39348.23,2024-06-06 19:59:59.999,2792442127.2381,483181.0,17514.938,1243215346.6804,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-06 20:00:00,70526.0,70988.0,70101.9,70830.0,25842.381,2024-06-06 23:59:59.999,1824532768.59,316653.0,12453.784,879397190.2551,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-07 00:00:00,70830.0,71063.8,70700.0,71032.9,13995.944,2024-06-07 03:59:59.999,991897509.0875,180730.0,7036.168,498723931.9854,0,70421.5,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-07 04:00:00,71032.8,71476.0,71029.0,71147.9,24968.269,2024-06-07 07:59:59.999,1779219013.3233,311195.0,12234.507,871805646.5724,0,71625.1,19750.0,0,0,1,0,0,0,136253.47567000004
2024-06-07 08:00:00,71147.9,71773.3,71085.0,71750.0,22121.625,2024-06-07 11:59:59.999,1579478122.5869,297701.0,11431.99,816382622.6182,0,71625.1,19750.0,1,0,0,0,0,0,136253.47567000004
2024-06-07 12:00:00,71749.9,72144.0,70668.0,71150.0,100822.73,2024-06-07 15:59:59.999,7192643548.7475,1119209.0,50633.711,3613375226.7898,0,71625.1,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-07 16:00:00,71150.1,71254.7,68405.0,69287.2,118519.869,2024-06-07 19:59:59.999,8249383239.5989,1337250.0,55732.401,3878738875.8702,0,71625.1,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-07 20:00:00,69287.2,69663.4,69000.4,69377.0,18983.933,2024-06-07 23:59:59.999,1315378594.386,266671.0,8940.791,619531312.091,0,71625.1,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-08 00:00:00,69377.0,69550.0,69314.2,69454.6,11099.128,2024-06-08 03:59:59.999,770885051.2696,169059.0,4751.066,329979598.0666,0,71625.1,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-08 04:00:00,69454.6,69612.5,69257.9,69612.5,11997.931,2024-06-08 07:59:59.999,832865675.3497,177271.0,6497.339,451062357.9552,0,71625.1,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-08 08:00:00,69612.5,69613.6,69351.8,69404.5,10018.737,2024-06-08 11:59:59.999,695993887.9206,164653.0,4384.188,304579323.8282,0,71625.1,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-08 12:00:00,69404.5,69540.0,69192.3,69462.1,17084.533,2024-06-08 15:59:59.999,1185553252.792,223044.0,8811.796,611488289.0746,0,71625.1,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-08 16:00:00,69462.0,69533.0,69334.5,69486.6,8497.079,2024-06-08 19:59:59.999,590162665.4384,125691.0,4113.548,285705777.1755,0,71625.1,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-08 20:00:00,69486.6,69514.0,69325.0,69346.5,7042.449,2024-06-08 23:59:59.999,488630997.3186,111378.0,3164.733,219581574.9125,0,71625.1,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-09 00:00:00,69346.6,69386.5,69160.0,69300.9,9319.249,2024-06-09 03:59:59.999,645645066.2619,131151.0,4590.314,318040219.638,0,71750.0,19750.0,0,0,1,0,0,0,136253.47567000004
2024-06-09 04:00:00,69300.9,69461.9,69263.0,69331.9,6332.455,2024-06-09 07:59:59.999,439226672.4136,104664.0,3258.229,225996410.4346,0,71750.0,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-09 08:00:00,69331.9,69443.5,69314.8,69400.6,5060.355,2024-06-09 11:59:59.999,351104079.0049,77828.0,2514.365,174456351.3563,0,71750.0,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-09 12:00:00,69400.6,69821.1,69284.8,69530.1,27852.187,2024-06-09 15:59:59.999,1937058089.7507,315255.0,13965.19,971313673.3385,0,71750.0,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-09 16:00:00,69530.1,69879.0,69517.0,69742.6,12632.597,2024-06-09 19:59:59.999,880812747.7507,193358.0,6610.138,460922766.5718,0,71750.0,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-09 20:00:00,69742.5,69862.0,69606.4,69667.1,6827.257,2024-06-09 23:59:59.999,475891570.0916,128425.0,3273.855,228200441.5621,0,71750.0,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-10 00:00:00,69667.1,69833.0,69450.1,69637.3,11282.926,2024-06-10 03:59:59.999,785938030.6156,161073.0,5373.841,374314550.4259,0,71750.0,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-10 04:00:00,69637.4,69712.1,69265.0,69325.3,16614.917,2024-06-10 07:59:59.999,1154689153.5714,205035.0,7601.74,528395830.1997,0,71750.0,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-10 08:00:00,69325.3,69592.6,69201.2,69506.7,17219.526,2024-06-10 11:59:59.999,1195589382.4752,202551.0,9313.104,646721175.0291,0,71750.0,19750.0,0,0,0,0,0,0,136253.47567000004
2024-06-10 12:00:00,69506.6,70222.7,69255.1,70090.9,38901.997,2024-06-10 15:59:59.999,2712346548.8841,444944.0,20105.415,1401861059.8844,0,71750.0,19750.0,0,0,0,0,0,0,136253.47567000004
